acta_id,dept,mun,zona,stand,mesa,hash,status,path,ok
64_030_00_02_012,64,030,00,02,012,abd9c30defb0cb0bb8afd1e7997f25fb06d492aea9972a663e90b5df83f97bfa.pdf,status11,training\pdfs_train\64\64_030_00_02_012.pdf,True
23_100_99_01_002,23,100,99,01,002,d9b07788bb28cc359d3867e17cbede93cb9d884085a5da13728654a7221a3dc0.pdf,status11,training\pdfs_train\23\23_100_99_01_002.pdf,True
11_025_99_40_003,11,025,99,40,003,a5320158b90165e93e8fe8827bf99f15e34ce09f7fbca80c3824c051945f2364.pdf,status11,training\pdfs_train\11\11_025_99_40_003.pdf,True
23_106_00_00_019,23,106,00,00,019,31c9d499268cdc42864d87bbcbe0b93a16c86977b76491b6bc184c0c4b780b27.pdf,status11,training\pdfs_train\23\23_106_00_00_019.pdf,True
23_136_99_95_001,23,136,99,95,001,325d23bf9242b22eaecf19cc9697077824a63a317e035d308cb0fc7ba710ab2e.pdf,status11,training\pdfs_train\23\23_136_99_95_001.pdf,True
17_034_99_60_001,17,034,99,60,001,0f14bf6a48c91b3ec130cf47765b17739da82ca98e7ae68361535294bd317e81.pdf,status11,training\pdfs_train\17\17_034_99_60_001.pdf,True
64_002_01_03_020,64,002,01,03,020,5b387ff095b4bcd251defecf57902bb7e47f21091fab31999c8cd9fd742cb8c0.pdf,status11,training\pdfs_train\64\64_002_01_03_020.pdf,True
64_002_99_15_009,64,002,99,15,009,19e31fb6f70cb886fcf48e8986786859e10e82859930e79665fb44de5afcf3cd.pdf,status11,training\pdfs_train\64\64_002_99_15_009.pdf,True
17_026_99_07_001,17,026,99,07,001,9472683a4180db227d14eb2474dffe7965cbc4c650c262483a4b01327913a0c9.pdf,status11,training\pdfs_train\17\17_026_99_07_001.pdf,True
17_015_99_95_002,17,015,99,95,002,b256d15ccf24b9469ebbf7c295ea64abdda3a2bcd3e7dd047f821a552736ea2d.pdf,status11,training\pdfs_train\17\17_015_99_95_002.pdf,True
11_070_99_01_003,11,070,99,01,003,403f1d81ed52840c77c53fbe83d64c70b2548c2c14177832354ee0c9f7b9de37.pdf,status11,training\pdfs_train\11\11_070_99_01_003.pdf,True
11_001_02_01_037,11,001,02,01,037,01e15eb44e6f48978ca9aca39de092cc4d35b8afd25adb19f29ae47aeb9de9d2.pdf,status11,training\pdfs_train\11\11_001_02_01_037.pdf,True
23_001_03_05_015,23,001,03,05,015,9ce28c800ca1cf6903acf03ea682d7c896fcf0e2ff29b21dd1dfef4ceea6a841.pdf,status11,training\pdfs_train\23\23_001_03_05_015.pdf,True
11_016_00_00_014,11,016,00,00,014,eea3b91e0e02784b27a238bd745e957ef1518ad2af0bdb94795d6de490412043.pdf,status11,training\pdfs_train\11\11_016_00_00_014.pdf,True
11_025_99_01_003,11,025,99,01,003,c0e40d184aa316cfaccc0765cdc9823e04143301a1736fc471392ae07032f692.pdf,status11,training\pdfs_train\11\11_025_99_01_003.pdf,True
17_043_99_35_001,17,043,99,35,001,0f46d450646fd35b31a4c7813634dcdc9ba1de6f5131d9119d1dd3be1ce418c6.pdf,status11,training\pdfs_train\17\17_043_99_35_001.pdf,True
23_047_99_90_001,23,047,99,90,001,6a4b7d97631c301610738c7d1d4af775b718f283d30e80012ac3267c528716d5.pdf,status11,training\pdfs_train\23\23_047_99_90_001.pdf,True
64_002_02_01_015,64,002,02,01,015,80a45558ecc2d4ea8f7317d8bcc2affe18938e2cd8739e3aecd4d390a11f5183.pdf,status11,training\pdfs_train\64\64_002_02_01_015.pdf,True
11_007_99_13_003,11,007,99,13,003,f85069ad2cef1ad5dcc44ac926d1ed5fbc1234b853d94645a91e5226cc8b6532.pdf,status11,training\pdfs_train\11\11_007_99_13_003.pdf,True
11_001_05_01_012,11,001,05,01,012,e5e0667e6dbb9eed0479205dda3f81db4dd3ceb2acd6786a71587fe8cddd428a.pdf,status11,training\pdfs_train\11\11_001_05_01_012.pdf,True
23_078_00_00_008,23,078,00,00,008,37b5e7a43b6635aa0908008296accdcdcdc1e57959c205d96423b5e41878b83d.pdf,status11,training\pdfs_train\23\23_078_00_00_008.pdf,True
64_004_00_00_019,64,004,00,00,019,26d69d134d18496230f33c2fd04fe48898d29e5653248af8d7eb9abf3b0157b9.pdf,status11,training\pdfs_train\64\64_004_00_00_019.pdf,True
23_142_02_02_011,23,142,02,02,011,57dad41bfc1208ead279aee18691b69a08522977a3510df743f3a34d8e9c2169.pdf,status11,training\pdfs_train\23\23_142_02_02_011.pdf,True
64_018_99_40_006,64,018,99,40,006,c23fc8a6cb16063cf72b4f5fe787b517eae694b2ea478c3540bb9d324157dc6f.pdf,status11,training\pdfs_train\64\64_018_99_40_006.pdf,True
17_043_99_13_002,17,043,99,13,002,3624daf9f3bf710beb60de1087c4798dfdbb3e6e32cfba21f00d4a440e443f82.pdf,status11,training\pdfs_train\17\17_043_99_13_002.pdf,True
17_001_01_02_019,17,001,01,02,019,fdfe39cacfbf1f9211324d186983a2352274503799911eaed2e0c6f5b38a985b.pdf,status11,training\pdfs_train\17\17_001_01_02_019.pdf,True
64_004_00_00_024,64,004,00,00,024,1dbaafe0bb27083be8515a8a07826adc30a9b3663d883927d468978f49cdfa00.pdf,status11,training\pdfs_train\64\64_004_00_00_024.pdf,True
23_067_99_09_005,23,067,99,09,005,acec07e0e407745dcd39b0445184247965ea1c84d9cf11be8518ca1897a1fec2.pdf,status11,training\pdfs_train\23\23_067_99_09_005.pdf,True
64_002_01_03_010,64,002,01,03,010,9ccbee0b6eb62aa07ad9e0629eaeccdc05af0535e29d03a8817e5b9d158050b7.pdf,status11,training\pdfs_train\64\64_002_01_03_010.pdf,True
23_139_99_C1_001,23,139,99,C1,001,e089a3ebd36f7e7cc9c4756e6627a34a08eb222bec0d1e4ccd92d1bb8196c812.pdf,status11,training\pdfs_train\23\23_139_99_C1_001.pdf,True
11_013_00_00_003,11,013,00,00,003,f8448b70d21a9abde08915a1b0978482fb572bb72addc373fbac2ecb1cf85cd3.pdf,status11,training\pdfs_train\11\11_013_00_00_003.pdf,True
11_007_99_52_001,11,007,99,52,001,b93662e0db504a2f090af5dbfff3c2aeb7624b452d5dbc9c32817e8009ed1533.pdf,status11,training\pdfs_train\11\11_007_99_52_001.pdf,True
17_026_99_02_001,17,026,99,02,001,81a7187848e686dd098933844917d62a34ea606aa3cf7c279f2a26bd10634096.pdf,status11,training\pdfs_train\17\17_026_99_02_001.pdf,True
23_067_01_04_001,23,067,01,04,001,61d241dd98301ea52b5b62c664f65a3d5cf1806de4fd838ce83deb7d0b2f9a30.pdf,status11,training\pdfs_train\23\23_067_01_04_001.pdf,True
64_023_02_02_009,64,023,02,02,009,9fbadf0201216b679411b492b329a47bbe7926111d1129ab56eed6ecde088ddd.pdf,status11,training\pdfs_train\64\64_023_02_02_009.pdf,True
11_082_00_00_026,11,082,00,00,026,76b0c60911dca4500d001ff91c3fbe65f678e98b5ad8419742cf6f3b5281826a.pdf,status11,training\pdfs_train\11\11_082_00_00_026.pdf,True
23_043_99_09_010,23,043,99,09,010,b7118d0c1f2649894fdfa599a86747380e9b2681e02f934b4ddd14b80070ea0f.pdf,status11,training\pdfs_train\23\23_043_99_09_010.pdf,True
23_067_90_01_016,23,067,90,01,016,c8f535f4d53c176b45ba4d4ead80a802d2175cb82296c887f0efd84b764f439c.pdf,status11,training\pdfs_train\23\23_067_90_01_016.pdf,True
17_048_99_29_002,17,048,99,29,002,ae3c58bbd61b6058b7759bce762e7d25c5898ff991aab4b9f6b07fc3e9ef4d35.pdf,status11,training\pdfs_train\17\17_048_99_29_002.pdf,True
64_001_01_04_004,64,001,01,04,004,2a9e6eacba6c0dd4ba1a89982c2f051c2c79d06e45396c1cce78d75bc51dcc25.pdf,status11,training\pdfs_train\64\64_001_01_04_004.pdf,True
64_023_01_02_007,64,023,01,02,007,f457eaeb7714fc25c3a5245b478df9dc00dd7e46071f30799e7021240c45a9f5.pdf,status11,training\pdfs_train\64\64_023_01_02_007.pdf,True
11_025_99_91_001,11,025,99,91,001,7e5a5b86285d33d0645622135acfc92abb280120efadfefe29720f4a3047753e.pdf,status11,training\pdfs_train\11\11_025_99_91_001.pdf,True
11_007_99_78_001,11,007,99,78,001,2455e331b0ccfa4db0bdeecd8eaf0bb7d592bd301011aa441e0f9b6dc7394e1f.pdf,status11,training\pdfs_train\11\11_007_99_78_001.pdf,True
17_008_99_35_001,17,008,99,35,001,560ae7c4eb2080829c3de307aa7bd49728a0eb336b9cb7765f0c10e189670618.pdf,status11,training\pdfs_train\17\17_008_99_35_001.pdf,True
17_048_00_00_013,17,048,00,00,013,86f247fad2ef7d88e9295401555973132fa496bfb8a874a55788bcba8ada4a40.pdf,status11,training\pdfs_train\17\17_048_00_00_013.pdf,True
23_139_01_01_013,23,139,01,01,013,78b65ff6aa26ef274c1c74e25fbfd1d9f63d6d04648bfa689db2a0f989ec5a14.pdf,status11,training\pdfs_train\23\23_139_01_01_013.pdf,True
64_023_02_02_013,64,023,02,02,013,ccea967e6a5348f0a60ce80a8a79189a0409511aa917442a41919e03ab9bc387.pdf,status11,training\pdfs_train\64\64_023_02_02_013.pdf,True
23_139_99_11_003,23,139,99,11,003,aa45a05c6e861e4d323410ce95de15070c6b120832ad2d86f792823a81596de3.pdf,status11,training\pdfs_train\23\23_139_99_11_003.pdf,True
17_025_00_00_012,17,025,00,00,012,5050ba81c6033d3815d5f25b02bb4a5769222f8dbd1b4ada98b7d854d521fdee.pdf,status11,training\pdfs_train\17\17_025_00_00_012.pdf,True
11_076_02_02_024,11,076,02,02,024,76a646833ea73e9b092f035c5f2b42848260bdad6d53bb07d2342bc97c4eb810.pdf,status11,training\pdfs_train\11\11_076_02_02_024.pdf,True
11_001_05_02_029,11,001,05,02,029,90b50c99b2460358914a20ebca970192917dc027680a535f60f938aee6118139.pdf,status11,training\pdfs_train\11\11_001_05_02_029.pdf,True
64_028_01_02_007,64,028,01,02,007,7350de61598b9727966feb95f743ad521c1994830fe817b792da0f1aaa8cbe5f.pdf,status11,training\pdfs_train\64\64_028_01_02_007.pdf,True
11_001_05_01_009,11,001,05,01,009,4ca55909e3ed4fdc65f822fc87ef1586d4859e89c7d288e35109db9e90f7ff19.pdf,status11,training\pdfs_train\11\11_001_05_01_009.pdf,True
64_030_00_02_014,64,030,00,02,014,22afba1b60fd7b410293ab26fecea477b146112b823e5ab3e8a8e157c785ae69.pdf,status11,training\pdfs_train\64\64_030_00_02_014.pdf,True
23_127_00_00_012,23,127,00,00,012,e452efd95d49d6136f94f85753cf6c2837b775b5bcb8a51a17dde8328c31bb86.pdf,status11,training\pdfs_train\23\23_127_00_00_012.pdf,True
64_001_01_02_005,64,001,01,02,005,d081239c9585d5c296e58045fac7a1d7f792a8632b90e9d8ab2c470e352a6aa7.pdf,status11,training\pdfs_train\64\64_001_01_02_005.pdf,True
17_038_00_00_001,17,038,00,00,001,2dd4531fac2782f943c9f3f8525344ec085867aad275869d2dd9bdc5b8ac19d8.pdf,status11,training\pdfs_train\17\17_038_00_00_001.pdf,True
17_026_00_00_001,17,026,00,00,001,878f25a589ce9508ff1b4e30a978cada7b22f40b2baef436791b00de6f759429.pdf,status11,training\pdfs_train\17\17_026_00_00_001.pdf,True
03_001_21_02_006,03,001,21,02,006,93302bfc64c9c01b909da100b1893b6886fabb261ff8efd512b434fba0415a1f.pdf,status11,training\pdfs_train\03\03_001_21_02_006.pdf,True
31_001_20_06_008,31,001,20,06,008,a0e951279af2b0427a28dd5df2ede394c90866fc8c8e13c9de61474d660585d5.pdf,status11,training\pdfs_train\31\31_001_20_06_008.pdf,True
23_095_00_00_018,23,095,00,00,018,639139c495f267927b6f0ddb2df8f26efa791d88d96b628c42d9892f562edee3.pdf,status11,training\pdfs_train\23\23_095_00_00_018.pdf,True
26_001_10_03_013,26,001,10,03,013,80805af5c4f811c7546ab648887515f759078cf9d848867761c28275396ac8ff.pdf,status11,training\pdfs_train\26\26_001_10_03_013.pdf,True
52_001_11_04_003,52,001,11,04,003,617675870c3ef8685489e573b81973689a894312c3068c6f10098dd45c121dd7.pdf,status11,training\pdfs_train\52\52_001_11_04_003.pdf,True
26_001_07_04_007,26,001,07,04,007,3ff3e8e08162ee06221f14059fb7b2956166ef6f1dd8a2347db50e1c3d1fbc34.pdf,status11,training\pdfs_train\26\26_001_07_04_007.pdf,True
03_001_20_04_035,03,001,20,04,035,c6c318cb23af71c99b345781ebcf8b0fa030ece5a35678ae76134e1e4e01c90e.pdf,status11,training\pdfs_train\03\03_001_20_04_035.pdf,True
17_022_00_00_003,17,022,00,00,003,bb6ff0c0b2ab86cbd50d7e5490c78bfe605ab45736c7b5cd77d11fe2f58f1f64.pdf,status11,training\pdfs_train\17\17_022_00_00_003.pdf,True
31_001_12_03_007,31,001,12,03,007,355d7b7bdf5803a53da55c3acc26268f0ce7fc7c0e18154bc336af4dd08f178b.pdf,status11,training\pdfs_train\31\31_001_12_03_007.pdf,True
64_028_01_01_001,64,028,01,01,001,56c9e9b7aa51cf886e13ffd38f3ebd83b468dcd8a561346cc8cbb995e9e2ddb7.pdf,status11,training\pdfs_train\64\64_028_01_01_001.pdf,True
52_001_11_04_005,52,001,11,04,005,3d78a90862668a1044ba203735bef68721840a123ee52f72092d8d5d827f0dde.pdf,status11,training\pdfs_train\52\52_001_11_04_005.pdf,True
64_002_99_15_003,64,002,99,15,003,addb7ad0419fd89f67d0beaee60d0041d8178ace752e1b26119d611407f0fb81.pdf,status11,training\pdfs_train\64\64_002_99_15_003.pdf,True
31_034_01_01_003,31,034,01,01,003,a7bf27b703c38e4bc9ec408df97f6397a382d95e7111d4622aa65b6bbb3291ff.pdf,status11,training\pdfs_train\31\31_034_01_01_003.pdf,True
52_001_99_42_001,52,001,99,42,001,dad0db8c3790c3ec483593d78985cf92a07d6b6dc25dba757a58d9f2399b5240.pdf,status11,training\pdfs_train\52\52_001_99_42_001.pdf,True
03_001_01_04_003,03,001,01,04,003,05ed62e2cab2775ebc03720d216a163ec1d40ff8cbd275da3332dc255c90e3b7.pdf,status11,training\pdfs_train\03\03_001_01_04_003.pdf,True
03_001_25_04_030,03,001,25,04,030,075439b6f6ea4d92da0a661d5b1887acac450626ccc1b8e655fc346b72c17f7b.pdf,status11,training\pdfs_train\03\03_001_25_04_030.pdf,True
64_002_02_03_013,64,002,02,03,013,d08097e0ba64fade1cab70b3ffff0185505078c488cefe4c173dc37e93fd5624.pdf,status11,training\pdfs_train\64\64_002_02_03_013.pdf,True
31_001_27_05_005,31,001,27,05,005,099682f5805fe5800ade1917bde6b9cefda5ba26dec8f9e7abd1bf2fef8e2a15.pdf,status11,training\pdfs_train\31\31_001_27_05_005.pdf,True
26_070_00_00_009,26,070,00,00,009,941815b0e565f47b29656c9e5223e804bf7805ae888d067bc54d88dc522eb1ca.pdf,status11,training\pdfs_train\26\26_070_00_00_009.pdf,True
03_001_26_01_023,03,001,26,01,023,19a124a217237f18d2917e74524ed2a76ed22d633ba70d0cd90d3fb1923aaf27.pdf,status11,training\pdfs_train\03\03_001_26_01_023.pdf,True
26_001_10_02_046,26,001,10,02,046,761bdbc7dc6f8f011fd9f00cb9d4e6c709200200462944aeafb7e7bb86746394.pdf,status11,training\pdfs_train\26\26_001_10_02_046.pdf,True
31_001_30_04_019,31,001,30,04,019,09e13490240966799c572b12844c0c81539a671511cb75e0cb267abe51a612a3.pdf,status11,training\pdfs_train\31\31_001_30_04_019.pdf,True
52_001_99_50_010,52,001,99,50,010,390aabeba3dc36060f85f58c62d36ca647dc2c32e5804b78a3534e185ea4a9ae.pdf,status11,training\pdfs_train\52\52_001_99_50_010.pdf,True
26_010_02_02_004,26,010,02,02,004,c84ad33c77eda548a0e92bbc03c79fc0c0ee38cd1d7e1e8774877147cea22b4c.pdf,status11,training\pdfs_train\26\26_010_02_02_004.pdf,True
03_001_02_04_004,03,001,02,04,004,dab6fb690bfbf228114e4b807e824d20aed4c62419ee5ea401b8969362ec4669.pdf,status11,training\pdfs_train\03\03_001_02_04_004.pdf,True
64_002_99_15_005,64,002,99,15,005,ae669dbe32c7bc5a9336585f1fd4ef293f8878c65bb2f563f5f997a6a5cb8fbc.pdf,status11,training\pdfs_train\64\64_002_99_15_005.pdf,True
26_001_07_03_009,26,001,07,03,009,48cf48d6f4ee214348754cccb835dd8bf1f5efd2a53583c7247681503f056233.pdf,status11,training\pdfs_train\26\26_001_07_03_009.pdf,True
64_002_02_04_007,64,002,02,04,007,ff093be6216b4275a3f4d6dc843fc349c2c53e93f60cc6a4d06f0906ec274357.pdf,status11,training\pdfs_train\64\64_002_02_04_007.pdf,True
64_002_02_03_017,64,002,02,03,017,f3a4e963f3b74db63d64f46807cd6ca8f3569e93880e8f9b725d87e9802e7db2.pdf,status11,training\pdfs_train\64\64_002_02_03_017.pdf,True
31_019_06_03_004,31,019,06,03,004,4a64d9a5e27019d82d4f44c6aeb82e2223fd426a218996e8008ba817b4f7ac4a.pdf,status11,training\pdfs_train\31\31_019_06_03_004.pdf,True
52_008_00_00_007,52,008,00,00,007,7dcea478674ae3d5720b9d7aa9797413709241d2270043979a15bd3f991710ab.pdf,status11,training\pdfs_train\52\52_008_00_00_007.pdf,True
52_005_01_06_005,52,005,01,06,005,e5d0532f13a7d5b9234f86207790bbc19e52306b515464dd539b1cfc607791ad.pdf,status11,training\pdfs_train\52\52_005_01_06_005.pdf,True
26_010_02_01_008,26,010,02,01,008,e32bffae1a7f01be93e5a018cd4b5e0e860d9c3d706da9921042c84d8d219e50.pdf,status11,training\pdfs_train\26\26_010_02_01_008.pdf,True
03_001_03_01_013,03,001,03,01,013,94010f97637f963ace63f7b095a558bedb8db6d3d3c250dc632e3945aa92ae2d.pdf,status11,training\pdfs_train\03\03_001_03_01_013.pdf,True
31_001_10_04_016,31,001,10,04,016,7929bd57156f9ef8ec3793a82c60b49acf6c1197d364ed3afdc1c0c1aefa13c5.pdf,status11,training\pdfs_train\31\31_001_10_04_016.pdf,True
52_001_01_05_005,52,001,01,05,005,90ec9d655c63fa18626642a5a18505e049cb1dbe03bad45b1c8495e20992346f.pdf,status11,training\pdfs_train\52\52_001_01_05_005.pdf,True
64_001_02_01_002,64,001,02,01,002,f70bf4b394ced3c2e7941bba40aec827fb8d2ab50c4d42ce22920b3e197dd293.pdf,status11,training\pdfs_train\64\64_001_02_01_002.pdf,True
52_080_00_00_003,52,080,00,00,003,acc487aa3ce2df9e7c9d351152b12311260d8f3878b9a5499bacc46b96248e45.pdf,status11,training\pdfs_train\52\52_080_00_00_003.pdf,True
31_001_22_03_029,31,001,22,03,029,3543de6e3b3ea3db03b7b4d980726ee2b4c6135102c25e7e0110d4c663ef997f.pdf,status11,training\pdfs_train\31\31_001_22_03_029.pdf,True
64_001_02_04_002,64,001,02,04,002,f1161c8a517fa3ec112440340419c63e2cd7f4d2c0dd3497164de57574cc3962.pdf,status11,training\pdfs_train\64\64_001_02_04_002.pdf,True
03_001_33_04_020,03,001,33,04,020,5af84bd736110735c3ecba40d585c3fbacd90ca37d258ac1ccdba19253210aa3.pdf,status11,training\pdfs_train\03\03_001_33_04_020.pdf,True
64_025_00_00_013,64,025,00,00,013,29f680f0b1e173137392cc23a39710be835e579b003de0ced9e57a35993f78f8.pdf,status11,training\pdfs_train\64\64_025_00_00_013.pdf,True
26_001_90_01_009,26,001,90,01,009,c6ce36b7e28b54e9bbbce473303ec7e3de771620baece9c4b371f9b1205ce400.pdf,status11,training\pdfs_train\26\26_001_90_01_009.pdf,True
26_010_01_03_006,26,010,01,03,006,1c8e6e10c200fefc6505f5bb21fb1b840be13d435282a11bfea9339560e0caa5.pdf,status11,training\pdfs_train\26\26_010_01_03_006.pdf,True
64_019_00_00_018,64,019,00,00,018,05c962b064398901c2ead8e82ec06f2f29af2c0c0c76796b058aa6023635831e.pdf,status11,training\pdfs_train\64\64_019_00_00_018.pdf,True
03_001_26_01_020,03,001,26,01,020,e17a605f2bac505acfb11f69b65cfbbd543015a0a883cd85184b1e9dac678ac9.pdf,status11,training\pdfs_train\03\03_001_26_01_020.pdf,True
31_001_14_03_001,31,001,14,03,001,a007e80fdad623d8148d69012a3d59b1cca40aaf62d337828e8c2a71f15b6c57.pdf,status11,training\pdfs_train\31\31_001_14_03_001.pdf,True
03_001_14_01_004,03,001,14,01,004,2833f7ec802626e16fb53bda9770c3f8f12c8f710e932195b4170ba133795d77.pdf,status11,training\pdfs_train\03\03_001_14_01_004.pdf,True
52_060_99_04_001,52,060,99,04,001,4b00eb8249a4bec88b23a6df6813f2c595e893648ec8b9a4216b3128f5dd8574.pdf,status11,training\pdfs_train\52\52_060_99_04_001.pdf,True
31_001_03_03_014,31,001,03,03,014,bb402254331cdf70c5a7727bc960795f9218e97889620027392156e46043b5e6.pdf,status11,training\pdfs_train\31\31_001_03_03_014.pdf,True
26_080_90_01_002,26,080,90,01,002,072669f644eae7b1dd784ca049d821e5efca280cf749b89a70071dc79bab0285.pdf,status11,training\pdfs_train\26\26_080_90_01_002.pdf,True
03_001_33_05_004,03,001,33,05,004,e9c20b4e5d0f9194b47d3ca72ffb4fa753a0c9c0b100ea5f0289396c7ebdbcb5.pdf,status11,training\pdfs_train\03\03_001_33_05_004.pdf,True
52_001_12_02_021,52,001,12,02,021,6c105d301511a8eb46c758a640279a08f3352fb235ce54565e8ee46f33bc3242.pdf,status11,training\pdfs_train\52\52_001_12_02_021.pdf,True
31_001_21_01_032,31,001,21,01,032,a387814ed5081c9d62541e2cf8e7f90277dec9ae045b096b2b8477a65c42b8dd.pdf,status11,training\pdfs_train\31\31_001_21_01_032.pdf,True
26_010_01_04_017,26,010,01,04,017,1eb73ba62d9ec3f87fccdc083f7f789de346142fa5bbace8b487e46f14f109f8.pdf,status11,training\pdfs_train\26\26_010_01_04_017.pdf,True
52_020_00_01_015,52,020,00,01,015,2a409f7759aa0e3aecd0bc419f596be6daaa45d5434c3ba17b0727ae59a7be1b.pdf,status11,training\pdfs_train\52\52_020_00_01_015.pdf,True
03_001_09_01_003,03,001,09,01,003,c0a550be09d01b3daaf6a1cf4a85a4bdc0da66eafea9b8e774ba00c1b1014ea4.pdf,status11,training\pdfs_train\03\03_001_09_01_003.pdf,True
64_001_01_01_013,64,001,01,01,013,3a7ccf9cb61487fdd633f3fcc47caeef12b0ce7c5db76951d1fcb3e2eac1ac92.pdf,status11,training\pdfs_train\64\64_001_01_01_013.pdf,True
31_061_00_01_048,31,061,00,01,048,28bdd446471fdfa726c3f83f2d698bd0add29a230b115e3b2571dbda41a25549.pdf,status11,training\pdfs_train\31\31_061_00_01_048.pdf,True
64_002_01_02_014,64,002,01,02,014,5076656c4bb8b81a35eda3fe5cb0714e0364610df7b698386120a7eaf9cb0c9f.pdf,status11,training\pdfs_train\64\64_002_01_02_014.pdf,True
52_001_99_42_006,52,001,99,42,006,6fd7f3a23cc3f8ab9049f8debee25721b5e542d1ab9a835741b667bd785c48f6.pdf,status11,training\pdfs_train\52\52_001_99_42_006.pdf,True
26_010_01_02_011,26,010,01,02,011,d43eb790e9f37386314649b8a89624267bb5d49111484b0716562c0b16fbd7c1.pdf,status11,training\pdfs_train\26\26_010_01_02_011.pdf,True
31_001_99_13_003,31,001,99,13,003,b7c159cedbc50a122c1e434b7cb30a8b7dc0445ae320647bd3ad74a6e77b7d62.pdf,status11,training\pdfs_train\31\31_001_99_13_003.pdf,True
26_010_01_04_008,26,010,01,04,008,0476fde7ce03bce004a888f73fba18638125c477745aad7bed18ab456f478556.pdf,status11,training\pdfs_train\26\26_010_01_04_008.pdf,True
52_041_99_61_001,52,041,99,61,001,8718a35a7b251945e7b75577f120e69af019adce9237ff5d4989c3fc727bdbac.pdf,status11,training\pdfs_train\52\52_041_99_61_001.pdf,True
64_002_99_60_001,64,002,99,60,001,f265226c00b8650f0b47ce96874002ee42219d18d817e429436220c42fda2680.pdf,status11,training\pdfs_train\64\64_002_99_60_001.pdf,True
03_001_16_03_035,03,001,16,03,035,be640f9f6c32d31b4d42b2d215d5e40ba42861f25574cd212f4e31a1ab58cea6.pdf,status11,training\pdfs_train\03\03_001_16_03_035.pdf,True
31_001_24_06_012,31,001,24,06,012,20ba33165b8f7c9bb8d4f36fe8f130c384500bd35a7ce2ab9946391f111b5bbf.pdf,status11,training\pdfs_train\31\31_001_24_06_012.pdf,True
52_001_02_01_014,52,001,02,01,014,b148195907f04b228baac69d95779b5d93bc8a808698a60be1d22b0c88126bf3.pdf,status11,training\pdfs_train\52\52_001_02_01_014.pdf,True
03_001_19_04_006,03,001,19,04,006,e5c66a2bbf985f30e69dafe98937138263cd55b5f3c407c1f075ed303d1a4bf0.pdf,status11,training\pdfs_train\03\03_001_19_04_006.pdf,True
52_001_01_02_011,52,001,01,02,011,111e0c8b1a2b7b321d5ee6eef236159566d28b673ac5cb21e9198b93bc7a316a.pdf,status11,training\pdfs_train\52\52_001_01_02_011.pdf,True
03_001_23_03_013,03,001,23,03,013,9a50566ff1815f4088227cf2f531cf5b8b94d0851b0616f5855229b42a066ca1.pdf,status11,training\pdfs_train\03\03_001_23_03_013.pdf,True
64_002_99_15_001,64,002,99,15,001,51ff80ed4e0daccfa6e2fb09ae4d3fbb0c4075e4126fb7ed67327e393f0e2d7a.pdf,status11,training\pdfs_train\64\64_002_99_15_001.pdf,True
26_001_90_01_008,26,001,90,01,008,31a5c251708cad33521d1baf10b5f1b862de92eda33570348a5c80a290c7d991.pdf,status11,training\pdfs_train\26\26_001_90_01_008.pdf,True
26_001_08_03_007,26,001,08,03,007,8484661d7ba8dc614aa512ad5386a9506170716c8625b919e3ace8b343fee97b.pdf,status11,training\pdfs_train\26\26_001_08_03_007.pdf,True
31_106_99_25_001,31,106,99,25,001,7cde1c3564bd65034d9f66943f0118db5483969da8d5af600c5bf7a3d43c7abd.pdf,status11,training\pdfs_train\31\31_106_99_25_001.pdf,True
